request_id,ride_distance_km,pickup_distance_km,fare_offered,requested_seats,available_seats,passenger_rating,time_of_day,is_weekend,has_luggage,has_pets,passenger_gender,driver_gender,driver_decision
REQ_06904,138.2,10.3,96.06,2,4,4.9,morning,1,0,0,OTHER,FEMALE,ACCEPT
REQ_06905,20.5,6.1,32.94,3,4,1.7,night,1,0,0,MALE,FEMALE,ACCEPT
REQ_06906,20.6,9.1,17.19,4,4,1.6,afternoon,1,0,0,FEMALE,MALE,REJECT
REQ_06907,215.4,9.7,150.0,4,4,3.8,afternoon,0,0,1,MALE,FEMALE,ACCEPT
REQ_06908,255.6,3.0,150.0,3,4,4.9,evening,1,1,0,OTHER,MALE,ACCEPT
REQ_06909,301.2,3.6,150.0,2,4,1.4,afternoon,0,1,0,MALE,OTHER,REJECT
REQ_06910,94.2,3.6,46.92,3,4,2.9,night,1,1,0,MALE,FEMALE,REJECT
REQ_06911,201.9,6.4,150.0,3,4,1.0,night,1,1,0,OTHER,FEMALE,ACCEPT
REQ_06912,48.9,9.4,15.43,1,4,3.1,morning,1,0,0,OTHER,OTHER,REJECT
REQ_06913,119.9,1.7,42.43,1,4,1.8,night,0,1,0,FEMALE,OTHER,REJECT
REQ_06914,60.6,7.8,112.0,4,4,2.9,night,1,0,0,FEMALE,MALE,REJECT
REQ_06915,115.3,9.6,40.1,2,4,2.5,morning,0,1,0,MALE,OTHER,REJECT
REQ_06916,132.4,5.0,108.59,2,4,4.6,afternoon,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_06917,126.4,2.6,57.76,2,4,1.8,night,0,1,0,OTHER,FEMALE,ACCEPT
REQ_06918,89.7,4.0,73.88,3,4,4.3,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_06919,193.7,6.1,150.0,4,4,2.0,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_06920,15.0,9.1,6.58,1,4,1.9,evening,0,0,0,MALE,MALE,REJECT
REQ_06921,69.7,5.3,94.46,3,4,2.2,morning,0,0,0,FEMALE,MALE,ACCEPT
REQ_06922,77.6,8.3,23.57,1,4,2.3,night,0,0,0,FEMALE,MALE,REJECT
REQ_06923,134.7,5.7,25.19,1,4,2.2,night,0,0,0,MALE,MALE,REJECT
REQ_06924,169.9,10.0,145.03,3,4,2.6,night,1,0,1,MALE,MALE,ACCEPT
REQ_06925,72.9,2.4,20.43,1,4,2.0,morning,0,0,0,OTHER,FEMALE,REJECT
REQ_06926,18.9,2.8,19.1,2,4,4.4,evening,0,0,0,MALE,OTHER,ACCEPT
REQ_06927,147.6,0.9,150.0,4,4,2.0,afternoon,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_06928,150.9,4.9,150.0,3,4,1.3,afternoon,1,0,0,FEMALE,OTHER,ACCEPT
REQ_06929,188.3,8.9,150.0,4,4,2.4,morning,1,0,0,OTHER,FEMALE,ACCEPT
REQ_06930,125.6,4.6,83.23,4,4,3.7,evening,1,0,0,OTHER,FEMALE,ACCEPT
REQ_06931,55.9,6.9,112.69,4,4,2.3,afternoon,0,0,1,FEMALE,OTHER,ACCEPT
REQ_06932,99.7,0.9,29.22,1,4,1.6,evening,0,0,0,FEMALE,MALE,REJECT
REQ_06933,116.2,10.9,92.37,2,4,3.9,afternoon,0,1,0,FEMALE,MALE,ACCEPT
REQ_06934,88.1,11.8,95.75,2,4,3.1,evening,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_06935,96.2,1.0,66.54,4,4,3.0,evening,0,1,0,OTHER,MALE,ACCEPT
REQ_06936,78.9,1.2,102.35,4,4,2.2,evening,1,0,0,FEMALE,OTHER,REJECT
REQ_06937,57.9,11.8,118.56,4,4,4.9,morning,0,1,0,FEMALE,OTHER,ACCEPT
REQ_06938,16.8,10.2,8.24,1,4,4.6,afternoon,0,1,0,FEMALE,MALE,REJECT
REQ_06939,60.6,5.1,28.6,2,4,1.6,evening,0,0,0,MALE,OTHER,REJECT
REQ_06940,46.1,7.3,56.73,3,4,2.1,morning,0,1,1,OTHER,FEMALE,ACCEPT
REQ_06941,82.3,5.3,12.95,1,4,2.8,morning,1,0,0,FEMALE,MALE,REJECT
REQ_06942,402.0,7.2,150.0,1,4,1.4,evening,0,0,0,FEMALE,MALE,REJECT
REQ_06943,54.9,10.7,60.3,2,4,4.8,morning,0,1,0,FEMALE,OTHER,ACCEPT
REQ_06944,301.8,9.7,150.0,3,4,1.1,night,0,1,0,FEMALE,FEMALE,REJECT
REQ_06945,17.0,6.6,17.86,3,4,1.9,evening,1,0,0,OTHER,OTHER,ACCEPT
REQ_06946,148.2,5.3,150.0,4,4,1.0,morning,0,0,0,FEMALE,OTHER,ACCEPT
REQ_06947,87.5,7.7,150.0,4,4,3.1,night,0,1,0,OTHER,OTHER,ACCEPT
REQ_06948,12.3,7.6,2.53,1,4,4.7,afternoon,0,1,0,OTHER,FEMALE,REJECT
REQ_06949,81.4,8.7,150.0,4,4,3.7,night,1,1,0,FEMALE,FEMALE,ACCEPT
REQ_06950,108.7,5.4,150.0,4,4,3.4,night,0,1,0,OTHER,OTHER,REJECT
REQ_06951,404.8,11.8,150.0,4,4,4.6,evening,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_06952,374.5,11.1,150.0,3,4,2.3,morning,1,0,0,OTHER,FEMALE,ACCEPT
REQ_06953,113.3,6.5,150.0,4,4,4.7,morning,0,0,0,OTHER,OTHER,ACCEPT
REQ_06954,67.2,6.6,85.68,3,4,2.5,afternoon,0,0,0,MALE,OTHER,REJECT
REQ_06955,73.7,4.4,11.21,1,4,4.4,evening,0,1,0,MALE,MALE,REJECT
REQ_06956,17.9,6.7,3.03,1,4,3.6,morning,0,0,0,MALE,FEMALE,REJECT
REQ_06957,65.7,1.2,31.08,1,4,4.0,night,0,1,0,OTHER,OTHER,REJECT
REQ_06958,49.0,4.8,50.72,2,4,2.5,afternoon,0,0,0,MALE,FEMALE,ACCEPT
REQ_06959,108.6,5.0,35.62,2,4,2.7,evening,0,0,0,FEMALE,MALE,REJECT
REQ_06960,132.5,0.4,24.15,1,4,1.0,afternoon,0,0,0,FEMALE,OTHER,REJECT
REQ_06961,133.2,4.2,150.0,4,4,2.0,afternoon,1,1,1,MALE,OTHER,ACCEPT
REQ_06962,78.1,8.6,74.91,2,4,3.0,afternoon,1,0,0,MALE,OTHER,ACCEPT
REQ_06963,124.6,7.3,56.2,1,4,3.1,morning,0,0,0,MALE,MALE,REJECT
REQ_06964,169.7,10.3,150.0,3,4,4.1,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_06965,112.2,9.2,27.48,1,4,2.1,afternoon,0,0,0,MALE,FEMALE,REJECT
REQ_06966,82.9,7.4,28.48,1,4,4.9,evening,0,0,1,OTHER,OTHER,REJECT
REQ_06967,141.2,11.5,101.51,3,4,4.0,morning,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_06968,154.9,7.6,60.76,2,4,4.2,morning,0,0,0,MALE,OTHER,ACCEPT
REQ_06969,11.3,7.8,9.73,3,4,4.0,afternoon,1,1,0,MALE,OTHER,REJECT
REQ_06970,173.1,2.2,143.78,2,4,2.2,evening,0,0,0,OTHER,MALE,ACCEPT
REQ_06971,113.2,3.0,24.03,1,4,3.0,afternoon,0,0,0,MALE,FEMALE,REJECT
REQ_06972,60.7,10.8,48.53,2,4,2.3,afternoon,0,0,0,OTHER,FEMALE,ACCEPT
REQ_06973,11.7,8.0,18.16,4,4,2.1,evening,0,1,0,FEMALE,MALE,REJECT
REQ_06974,117.9,5.8,139.9,3,4,2.0,morning,0,1,0,OTHER,FEMALE,ACCEPT
REQ_06975,119.3,8.1,70.67,2,4,4.5,night,1,0,0,MALE,FEMALE,REJECT
REQ_06976,47.0,11.4,46.07,4,4,3.6,night,0,0,0,FEMALE,MALE,ACCEPT
REQ_06977,187.9,11.5,150.0,4,4,1.3,night,0,0,1,OTHER,MALE,ACCEPT
REQ_06978,178.7,9.3,143.1,2,4,1.5,evening,1,0,0,FEMALE,MALE,REJECT
REQ_06979,144.4,9.1,150.0,4,4,1.9,night,0,0,0,OTHER,MALE,ACCEPT
REQ_06980,71.0,3.3,31.18,1,4,4.2,night,1,0,1,MALE,FEMALE,REJECT
REQ_06981,106.1,0.7,150.0,3,4,4.1,night,1,1,0,OTHER,MALE,ACCEPT
REQ_06982,402.2,10.6,147.61,2,4,4.0,morning,0,0,0,OTHER,FEMALE,ACCEPT
REQ_06983,60.7,11.7,29.5,1,4,1.6,morning,0,0,0,MALE,OTHER,ACCEPT
REQ_06984,140.2,10.8,84.09,2,4,4.9,afternoon,1,1,0,FEMALE,MALE,ACCEPT
REQ_06985,53.1,10.0,50.08,3,4,3.8,morning,0,1,0,FEMALE,MALE,ACCEPT
REQ_06986,60.2,2.8,10.53,1,4,2.9,afternoon,0,0,0,MALE,FEMALE,REJECT
REQ_06987,83.5,3.4,25.43,2,4,1.0,evening,1,1,0,MALE,OTHER,REJECT
REQ_06988,412.0,4.0,150.0,3,4,2.4,night,0,0,0,FEMALE,OTHER,REJECT
REQ_06989,179.1,5.3,150.0,3,4,3.4,afternoon,0,0,0,FEMALE,OTHER,REJECT
REQ_06990,76.3,1.4,22.71,1,4,2.7,night,0,1,0,FEMALE,MALE,REJECT
REQ_06991,119.6,3.6,147.55,4,4,2.5,evening,1,1,0,MALE,OTHER,ACCEPT
REQ_06992,106.3,3.9,117.52,3,4,2.7,morning,0,0,0,FEMALE,OTHER,ACCEPT
REQ_06993,111.9,11.6,88.71,3,4,4.4,evening,0,0,0,MALE,OTHER,ACCEPT
REQ_06994,83.7,4.8,132.18,4,4,4.7,evening,0,1,0,OTHER,MALE,ACCEPT
REQ_06995,70.4,7.5,117.43,4,4,3.1,afternoon,0,0,0,FEMALE,FEMALE,REJECT
REQ_06996,17.6,7.2,34.26,4,4,5.0,afternoon,1,1,0,MALE,MALE,ACCEPT
REQ_06997,62.8,3.5,30.65,1,4,4.0,evening,0,1,0,FEMALE,MALE,REJECT
REQ_06998,63.7,2.4,50.85,4,4,2.6,night,0,0,0,OTHER,FEMALE,ACCEPT
REQ_06999,94.1,0.8,55.62,2,4,4.8,night,0,1,0,OTHER,FEMALE,ACCEPT
REQ_07000,132.0,9.4,150.0,4,4,1.5,night,1,0,0,FEMALE,FEMALE,ACCEPT
REQ_07001,184.9,9.8,99.73,1,4,1.3,morning,1,0,0,MALE,FEMALE,REJECT
REQ_07002,19.3,10.5,8.31,1,4,1.3,night,0,0,1,MALE,MALE,REJECT
REQ_07003,58.8,9.0,20.05,2,4,1.1,evening,0,1,1,MALE,OTHER,REJECT
REQ_07004,89.7,4.2,70.5,4,4,2.5,afternoon,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_07005,240.0,9.5,150.0,2,4,3.4,afternoon,0,0,0,FEMALE,MALE,ACCEPT
REQ_07006,147.2,8.7,144.37,3,4,2.1,night,0,0,0,OTHER,MALE,ACCEPT
REQ_07007,91.0,1.7,36.32,2,4,3.8,evening,1,1,0,OTHER,FEMALE,ACCEPT
REQ_07008,76.4,2.9,146.17,4,4,3.5,evening,0,0,0,OTHER,FEMALE,ACCEPT
REQ_07009,405.9,5.6,114.81,1,4,3.5,morning,0,0,0,FEMALE,MALE,ACCEPT
REQ_07010,81.4,3.4,46.8,2,4,4.6,evening,0,0,0,OTHER,MALE,ACCEPT
REQ_07011,114.9,1.2,121.31,4,4,4.4,morning,0,0,0,MALE,OTHER,ACCEPT
REQ_07012,80.1,10.3,81.92,4,4,2.5,evening,0,0,1,FEMALE,FEMALE,ACCEPT
REQ_07013,62.0,3.2,101.21,4,4,5.0,night,0,1,0,OTHER,FEMALE,ACCEPT
REQ_07014,168.5,9.9,150.0,3,4,2.4,morning,0,1,0,MALE,FEMALE,REJECT
REQ_07015,171.7,2.6,70.88,1,4,3.2,afternoon,0,1,1,MALE,MALE,ACCEPT
REQ_07016,81.7,11.3,150.0,4,4,1.5,afternoon,0,1,0,FEMALE,MALE,ACCEPT
REQ_07017,106.6,5.3,51.22,3,4,3.7,evening,0,0,1,MALE,FEMALE,ACCEPT
REQ_07018,16.5,5.5,17.69,2,4,2.2,morning,0,0,0,OTHER,MALE,ACCEPT
REQ_07019,330.1,2.6,118.73,1,4,2.4,afternoon,0,1,0,FEMALE,OTHER,REJECT
REQ_07020,9.4,4.5,7.75,2,4,3.5,morning,0,0,0,MALE,MALE,ACCEPT
REQ_07021,98.0,4.7,69.15,2,4,1.7,morning,1,0,0,OTHER,FEMALE,ACCEPT
REQ_07022,567.8,4.1,96.0,1,4,1.2,evening,0,0,0,FEMALE,OTHER,REJECT
REQ_07023,343.7,1.0,150.0,1,4,3.5,evening,0,1,0,OTHER,OTHER,ACCEPT
REQ_07024,114.6,9.0,117.25,4,4,1.3,afternoon,1,1,0,OTHER,FEMALE,ACCEPT
REQ_07025,55.3,3.4,29.99,1,4,2.0,afternoon,1,0,0,OTHER,OTHER,ACCEPT
REQ_07026,54.8,6.1,14.65,1,4,4.3,morning,0,1,0,OTHER,OTHER,REJECT
REQ_07027,94.8,9.9,100.37,2,4,4.3,night,0,0,0,FEMALE,OTHER,ACCEPT
REQ_07028,43.1,11.7,43.8,3,4,3.3,afternoon,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_07029,135.0,9.3,119.86,4,4,4.5,morning,0,0,0,OTHER,OTHER,ACCEPT
REQ_07030,17.3,5.3,25.92,3,4,1.3,evening,0,1,0,OTHER,MALE,ACCEPT
REQ_07031,89.2,6.8,129.44,3,4,4.2,night,1,1,0,MALE,FEMALE,ACCEPT
REQ_07032,109.5,9.5,150.0,4,4,2.3,night,0,1,0,MALE,FEMALE,ACCEPT
REQ_07033,66.4,3.0,56.38,2,4,2.4,evening,1,0,0,OTHER,OTHER,REJECT
REQ_07034,51.5,7.7,34.58,2,4,3.1,evening,0,0,0,OTHER,MALE,ACCEPT
REQ_07035,71.9,2.3,130.55,4,4,2.9,night,0,1,0,MALE,OTHER,ACCEPT
REQ_07036,76.8,7.6,150.0,4,4,1.2,evening,0,1,0,OTHER,FEMALE,REJECT
REQ_07037,89.6,10.9,133.39,3,4,2.6,morning,0,1,0,OTHER,OTHER,ACCEPT
REQ_07038,227.5,4.5,48.04,1,4,2.8,afternoon,0,0,0,MALE,OTHER,REJECT
REQ_07039,76.9,4.1,19.81,1,4,3.7,morning,0,0,0,MALE,FEMALE,REJECT
REQ_07040,292.6,8.6,150.0,2,4,4.2,morning,0,1,0,OTHER,OTHER,ACCEPT
REQ_07041,113.6,11.5,137.33,3,4,3.4,afternoon,0,0,0,MALE,OTHER,ACCEPT
REQ_07042,116.0,11.8,96.52,2,4,1.2,night,0,0,0,FEMALE,OTHER,ACCEPT
REQ_07043,90.7,2.5,17.39,1,4,3.0,morning,0,0,0,FEMALE,OTHER,REJECT
REQ_07044,168.0,4.0,27.87,1,4,3.6,morning,0,0,0,OTHER,OTHER,REJECT
REQ_07045,50.7,7.5,26.95,1,4,2.8,evening,0,0,0,MALE,FEMALE,ACCEPT
REQ_07046,400.9,3.5,150.0,2,4,4.4,evening,0,1,1,OTHER,OTHER,ACCEPT
REQ_07047,123.2,11.0,143.12,4,4,4.9,evening,1,0,0,OTHER,OTHER,ACCEPT
REQ_07048,105.1,5.0,37.48,1,4,2.8,night,0,0,0,MALE,FEMALE,REJECT
REQ_07049,158.5,10.8,150.0,4,4,3.0,afternoon,0,1,0,OTHER,FEMALE,REJECT
REQ_07050,121.3,10.0,126.32,3,4,3.8,morning,1,0,0,OTHER,FEMALE,ACCEPT
REQ_07051,278.6,1.1,150.0,2,4,4.8,morning,0,0,0,FEMALE,MALE,ACCEPT
REQ_07052,17.2,0.8,18.47,2,4,1.3,afternoon,0,1,1,OTHER,FEMALE,REJECT
REQ_07053,569.9,11.3,150.0,2,4,1.6,morning,0,0,0,OTHER,MALE,REJECT
REQ_07054,157.8,6.3,147.78,2,4,1.9,night,0,0,0,MALE,OTHER,REJECT
REQ_07055,75.6,9.6,18.13,1,4,1.4,morning,0,1,0,OTHER,OTHER,REJECT
REQ_07056,121.5,9.1,65.0,3,4,4.5,afternoon,0,1,0,OTHER,OTHER,ACCEPT
REQ_07057,45.0,11.3,39.79,2,4,2.0,morning,0,0,0,MALE,MALE,ACCEPT
REQ_07058,50.7,1.0,81.22,3,4,4.6,afternoon,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_07059,77.4,9.4,68.74,3,4,2.1,evening,0,0,0,MALE,FEMALE,ACCEPT
REQ_07060,54.1,1.4,39.52,2,4,2.2,evening,1,1,0,OTHER,OTHER,ACCEPT
REQ_07061,159.8,2.9,34.2,1,4,1.2,evening,0,0,0,OTHER,MALE,REJECT
REQ_07062,587.7,3.0,150.0,2,4,1.5,night,0,0,0,MALE,MALE,ACCEPT
REQ_07063,73.4,10.2,74.85,3,4,4.8,morning,1,0,0,MALE,OTHER,ACCEPT
REQ_07064,142.2,0.8,150.0,4,4,4.2,afternoon,0,0,0,OTHER,OTHER,ACCEPT
REQ_07065,47.4,6.3,64.05,4,4,1.4,afternoon,0,0,0,FEMALE,OTHER,ACCEPT
REQ_07066,125.7,0.5,21.86,1,4,3.1,afternoon,1,0,0,MALE,OTHER,REJECT
REQ_07067,16.6,9.5,18.62,3,4,4.3,evening,0,0,0,FEMALE,OTHER,ACCEPT
REQ_07068,57.2,2.8,52.14,3,4,3.3,morning,0,1,0,OTHER,MALE,REJECT
REQ_07069,10.5,2.2,2.0,1,4,4.3,evening,0,0,0,OTHER,FEMALE,REJECT
REQ_07070,104.3,1.6,26.81,1,4,4.6,afternoon,0,0,0,MALE,FEMALE,ACCEPT
REQ_07071,62.6,9.3,79.48,3,4,1.5,evening,1,1,0,OTHER,FEMALE,ACCEPT
REQ_07072,145.9,11.9,150.0,4,4,1.4,night,0,0,0,MALE,MALE,ACCEPT
REQ_07073,22.5,11.5,7.07,1,4,3.0,evening,0,0,0,OTHER,FEMALE,REJECT
REQ_07074,98.8,7.5,23.11,1,4,2.7,evening,0,1,0,MALE,MALE,REJECT
REQ_07075,118.9,5.0,128.13,2,4,1.3,morning,1,1,0,MALE,FEMALE,ACCEPT
REQ_07076,137.3,7.1,135.47,2,4,1.8,evening,0,0,0,OTHER,FEMALE,ACCEPT
REQ_07077,269.7,8.9,140.08,1,4,3.4,night,0,0,0,OTHER,OTHER,ACCEPT
REQ_07078,13.7,8.5,10.27,3,4,1.3,morning,0,1,0,FEMALE,OTHER,ACCEPT
REQ_07079,117.9,11.1,108.66,2,4,2.9,night,1,0,0,MALE,FEMALE,ACCEPT
REQ_07080,109.8,10.4,34.39,2,4,2.0,evening,0,1,0,FEMALE,OTHER,REJECT
REQ_07081,72.8,8.3,53.46,3,4,2.2,afternoon,0,0,0,OTHER,MALE,ACCEPT
REQ_07082,16.7,7.5,23.36,4,4,4.4,morning,0,0,0,FEMALE,OTHER,ACCEPT
REQ_07083,284.9,6.2,66.38,1,4,2.7,night,0,0,0,MALE,OTHER,REJECT
REQ_07084,177.9,5.8,119.69,4,4,2.8,night,0,0,0,MALE,FEMALE,ACCEPT
REQ_07085,200.6,9.1,98.64,1,4,1.3,afternoon,0,0,1,FEMALE,MALE,REJECT
REQ_07086,16.1,6.2,16.04,2,4,2.4,evening,0,0,0,MALE,FEMALE,REJECT
REQ_07087,73.4,2.4,24.58,1,4,2.3,night,1,1,0,OTHER,OTHER,REJECT
REQ_07088,8.3,8.6,17.86,4,4,3.1,evening,0,0,0,FEMALE,MALE,REJECT
REQ_07089,143.1,0.9,150.0,2,4,3.6,afternoon,0,0,0,OTHER,MALE,ACCEPT
REQ_07090,138.2,4.5,150.0,4,4,2.8,night,0,0,0,OTHER,OTHER,ACCEPT
REQ_07091,381.8,8.5,150.0,3,4,2.1,night,0,0,0,OTHER,OTHER,REJECT
REQ_07092,126.5,4.7,132.14,2,4,3.8,afternoon,0,0,0,MALE,MALE,ACCEPT
REQ_07093,220.0,6.0,114.17,1,4,4.1,evening,0,0,0,OTHER,MALE,ACCEPT
REQ_07094,16.4,10.9,4.37,1,4,2.1,night,1,0,0,OTHER,MALE,REJECT
REQ_07095,89.3,11.9,43.85,1,4,1.8,afternoon,1,0,0,MALE,OTHER,REJECT
REQ_07096,134.5,5.5,88.2,3,4,4.5,evening,0,0,0,OTHER,FEMALE,ACCEPT
REQ_07097,65.5,3.3,49.94,2,4,2.5,afternoon,0,1,1,OTHER,OTHER,ACCEPT
REQ_07098,69.2,10.8,17.79,1,4,5.0,afternoon,0,0,0,OTHER,OTHER,REJECT
REQ_07099,103.6,10.2,23.02,1,4,4.6,afternoon,1,0,0,FEMALE,FEMALE,ACCEPT
REQ_07100,185.0,5.3,150.0,3,4,2.4,night,0,1,0,FEMALE,OTHER,ACCEPT
REQ_07101,170.0,0.8,150.0,4,4,4.6,afternoon,0,0,0,MALE,OTHER,ACCEPT
REQ_07102,83.2,7.1,79.03,3,4,2.7,evening,1,1,1,MALE,MALE,ACCEPT
REQ_07103,66.6,7.7,77.92,4,4,2.5,afternoon,0,0,0,MALE,MALE,ACCEPT
REQ_07104,103.8,9.7,96.49,2,4,1.5,afternoon,0,0,0,OTHER,MALE,ACCEPT
REQ_07105,23.4,10.5,12.21,1,4,4.3,evening,0,0,0,FEMALE,MALE,REJECT
REQ_07106,277.6,4.7,150.0,4,4,4.3,evening,0,0,0,MALE,FEMALE,ACCEPT
REQ_07107,128.9,3.4,131.6,2,4,1.3,morning,0,1,0,MALE,FEMALE,ACCEPT
REQ_07108,13.8,7.0,9.47,3,4,4.2,evening,1,0,1,OTHER,FEMALE,ACCEPT
REQ_07109,46.4,3.5,12.58,1,4,1.4,morning,0,0,0,MALE,FEMALE,REJECT
REQ_07110,101.2,2.9,101.89,3,4,4.3,morning,0,0,0,MALE,FEMALE,ACCEPT
REQ_07111,61.3,2.5,94.3,4,4,4.3,evening,1,1,0,MALE,OTHER,ACCEPT
REQ_07112,84.1,2.0,135.58,3,4,3.2,night,0,0,0,FEMALE,OTHER,ACCEPT
REQ_07113,106.1,4.6,142.68,4,4,3.2,evening,0,1,0,MALE,OTHER,ACCEPT
REQ_07114,167.7,7.4,150.0,3,4,4.8,night,0,0,0,MALE,OTHER,ACCEPT
REQ_07115,50.2,4.7,73.76,4,4,3.5,evening,0,0,0,MALE,FEMALE,ACCEPT
REQ_07116,100.8,3.5,135.61,4,4,3.4,night,0,1,0,OTHER,OTHER,ACCEPT
REQ_07117,52.2,10.8,16.9,1,4,2.6,afternoon,0,0,0,FEMALE,OTHER,REJECT
REQ_07118,10.9,7.2,16.83,4,4,3.5,evening,1,0,0,OTHER,OTHER,REJECT
REQ_07119,248.3,0.4,150.0,4,4,1.1,afternoon,1,1,1,FEMALE,FEMALE,ACCEPT
REQ_07120,99.9,7.0,26.39,1,4,2.1,evening,0,0,0,FEMALE,FEMALE,REJECT
REQ_07121,104.7,1.0,103.72,2,4,1.9,morning,0,1,0,MALE,MALE,ACCEPT
REQ_07122,308.0,1.3,150.0,2,4,3.6,morning,1,0,0,FEMALE,MALE,ACCEPT
REQ_07123,14.1,7.5,20.97,4,4,2.1,morning,1,0,0,FEMALE,OTHER,ACCEPT
REQ_07124,233.9,10.2,150.0,3,4,3.9,afternoon,0,0,0,OTHER,MALE,ACCEPT
REQ_07125,118.8,9.0,50.07,1,4,3.5,evening,0,1,0,MALE,OTHER,REJECT
REQ_07126,108.0,11.3,114.97,4,4,3.1,night,1,0,0,OTHER,FEMALE,ACCEPT
REQ_07127,17.7,2.2,32.68,4,4,5.0,afternoon,1,0,0,FEMALE,OTHER,ACCEPT
REQ_07128,72.7,6.5,143.16,4,4,3.2,night,0,0,0,MALE,OTHER,ACCEPT
REQ_07129,117.4,3.5,57.22,1,4,1.6,afternoon,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_07130,69.1,5.0,148.23,4,4,1.6,morning,1,0,0,OTHER,FEMALE,ACCEPT
REQ_07131,75.5,6.8,80.9,3,4,3.5,evening,0,0,0,MALE,OTHER,ACCEPT
REQ_07132,55.0,0.5,18.84,2,4,4.1,afternoon,0,1,1,MALE,FEMALE,REJECT
REQ_07133,56.7,5.5,93.45,4,4,1.8,evening,0,1,0,MALE,FEMALE,ACCEPT
REQ_07134,82.3,6.3,87.49,2,4,4.9,afternoon,0,0,0,OTHER,FEMALE,ACCEPT
REQ_07135,44.9,6.2,23.03,1,4,4.5,afternoon,0,0,0,OTHER,MALE,ACCEPT
REQ_07136,131.4,3.7,60.08,1,4,2.0,evening,0,1,1,FEMALE,OTHER,ACCEPT
REQ_07137,177.8,7.9,121.96,4,4,2.5,morning,0,0,0,FEMALE,FEMALE,REJECT
REQ_07138,186.8,6.2,150.0,4,4,3.1,afternoon,0,0,0,MALE,FEMALE,ACCEPT
REQ_07139,255.8,11.5,150.0,4,4,1.5,afternoon,0,1,1,MALE,FEMALE,REJECT
REQ_07140,169.2,6.3,85.68,1,4,1.5,afternoon,0,0,0,MALE,OTHER,REJECT
REQ_07141,130.6,2.5,150.0,4,4,1.3,afternoon,0,1,0,OTHER,FEMALE,ACCEPT
REQ_07142,163.8,4.2,150.0,2,4,2.2,morning,0,1,0,OTHER,OTHER,ACCEPT
REQ_07143,173.4,2.7,150.0,3,4,2.8,night,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_07144,554.0,2.7,150.0,4,4,3.3,afternoon,0,1,0,FEMALE,FEMALE,REJECT
REQ_07145,13.4,6.8,20.32,3,4,1.2,evening,0,0,0,OTHER,MALE,REJECT
REQ_07146,90.9,1.2,53.41,2,4,4.3,evening,0,1,0,OTHER,FEMALE,ACCEPT
REQ_07147,11.3,7.1,20.95,4,4,2.6,afternoon,0,0,0,OTHER,FEMALE,REJECT
REQ_07148,14.4,2.8,6.55,1,4,4.1,night,1,0,0,OTHER,FEMALE,REJECT
REQ_07149,117.4,2.5,57.5,1,4,2.3,night,0,1,0,FEMALE,OTHER,ACCEPT
REQ_07150,139.0,7.4,150.0,4,4,4.3,night,0,0,0,MALE,OTHER,ACCEPT
REQ_07151,11.2,2.0,14.4,4,4,3.9,afternoon,0,1,0,OTHER,FEMALE,ACCEPT
REQ_07152,151.0,2.2,79.54,3,4,2.1,night,0,0,0,FEMALE,OTHER,REJECT
REQ_07153,344.1,4.0,136.54,1,4,3.4,afternoon,0,0,1,OTHER,MALE,REJECT
REQ_07154,16.2,9.0,31.91,4,4,4.2,afternoon,1,0,0,MALE,FEMALE,ACCEPT
REQ_07155,94.8,1.6,99.21,4,4,4.2,evening,0,0,1,FEMALE,OTHER,ACCEPT
REQ_07156,487.7,4.9,150.0,4,4,1.2,night,0,1,0,FEMALE,MALE,REJECT
REQ_07157,164.3,4.3,150.0,3,4,2.1,afternoon,0,0,0,FEMALE,OTHER,ACCEPT
REQ_07158,161.5,7.7,72.64,1,4,1.1,morning,0,0,0,MALE,MALE,REJECT
REQ_07159,10.7,4.8,5.37,1,4,3.9,evening,0,0,0,OTHER,FEMALE,ACCEPT
REQ_07160,93.2,10.8,150.0,4,4,1.3,night,0,1,0,FEMALE,MALE,ACCEPT
REQ_07161,54.7,9.6,20.69,1,4,3.9,afternoon,0,1,0,MALE,FEMALE,ACCEPT
REQ_07162,120.3,4.9,150.0,4,4,3.0,morning,0,0,0,MALE,FEMALE,ACCEPT
REQ_07163,22.6,8.1,31.59,3,4,2.8,evening,0,0,0,OTHER,MALE,REJECT
REQ_07164,183.3,2.1,150.0,2,4,2.3,evening,0,0,0,MALE,OTHER,ACCEPT
REQ_07165,153.3,9.4,150.0,3,4,4.8,morning,0,0,0,FEMALE,OTHER,ACCEPT
REQ_07166,55.9,4.1,20.86,1,4,3.0,evening,1,0,1,MALE,FEMALE,REJECT
REQ_07167,12.7,4.1,15.92,3,4,1.5,evening,1,1,0,FEMALE,FEMALE,ACCEPT
